Image URL,Region,State Name,Flag Name,Additional Info,Year Added,Year Removed,green,turquoise,blue,violet,pink,red,orange,yellow,white,black
https://flaglog.com/img/uruguay1830.png,Latin_America,Uruguay,N/A,N/A,1830,still in use,0.48,0,36.24,0.59,0,0.21,1.92,1.52,58.85,0.19
https://flaglog.com/img/haiti1810-state.png,Latin_America,Haiti,N/A,N/A,1810,1964,2.07,0,41.53,1.19,0,43.62,1.23,0.03,9.67,0.66
https://flaglog.com/img/dominican1863.png,Latin_America,Dominican Republic,N/A,N/A,1863,1896,0.2,0,35.07,0.28,0,35.19,0.23,0.04,28.98,0
https://flaglog.com/img/puertorico1868.png,Latin_America,Puerto Rico ,N/A, Flown by Puerto Rican nationalists and revolutionaries who sought independence from Spain.,1868,1895,0,0.0,32.91,0.22,0,34.67,0,0,32.19,0
https://flaglog.com/img/chile1817.png,Latin_America,Chile,N/A,N/A,1817,still in use,0,0.01,15.37,0.09,0,50.0,0,0,34.53,0
https://flaglog.com/img/bolivia1851.png,Latin_America,Bolivia,state flag, Flown by the government and armed forces.,1851,1888,33.6,0.05,0.14,0.29,0,34.28,1.44,29.44,0.38,0.38
https://flaglog.com/img/bolivia1851-civil.png,Latin_America,Bolivia,national flag, Allowed to be flown by anyone.,1851,2004,33.33,0,0,0,0,33.33,0,33.33,0,0
https://flaglog.com/img/venezuela1863-state.png,Latin_America,Venezuela,national ensign," Flown by the government and armed forces, and unofficially used by many private citizens.",1863,1905,0.71,0,31.81,0.73,0,33.51,1.01,30.54,1.66,0.02
https://flaglog.com/img/venezuela1863.png,Latin_America,Venezuela,national flag, Allowed to be flown by anyone.,1863,1905,0,0,31.65,0.4,0,33.33,0,33.33,1.29,0
https://flaglog.com/img/colombia1861.png,Latin_America,Colombia,N/A,N/A,1861,still in use,0,0,25.0,0,0,25.0,0,50.0,0,0
https://flaglog.com/img/ecuador1860.png,Latin_America,Ecuador,N/A,N/A,1860,1900,0,0,25.0,0,0,25.0,0,50.0,0,0
https://flaglog.com/img/transvaal1858.png,Middle_East,South African Republic ,N/A,N/A,1858,1902,25.0,0,25.0,0,0,25.0,0,0,25.0,0
https://flaglog.com/img/baroda1875.png,South_Asia,Baroda,princely flag, Flown by the maharaja and often used as a state flag. The swallowtailed saffron Maratha banner was also sometimes flown.,1875,1936,0,0,0,0.24,0,96.57,0.11,0,3.09,0
https://flaglog.com/img/samoa1875.png,Oceania,Samoa,N/A,N/A,1875,1879,0,0,22.87,0.21,0,44.37,0,0,32.55,0
https://flaglog.com/img/bulgaria1877.png,Eastern_Europe,Bulgaria,Volunteer Corps flag," Flag of the Opalchentsi, the Bulgarian volunteer army units that fought in the Russo-Turkish War. This was the direct predecessor of the Bulgarian national flag.",1877,1878,31.07,0,0,0,0,39.23,1.44,1.1,27.15,0.01
https://flaglog.com/img/sailana1877.png,South_Asia,Sailana ,N/A, The previous plain red flag was sometimes flown as an alternate state flag.,1877,1947,0.01,0,0,3.62,0,43.38,1.28,0,1.9,49.81
https://flaglog.com/img/jaipur1877.png,South_Asia,Jaipur,N/A,N/A,1877,1922,16.56,0,20.0,0.37,0,18.99,0.63,21.65,18.95,2.84
https://flaglog.com/img/jodhpur1877.png,South_Asia,Jodhpur,N/A,N/A,1877,1947,19.92,0,0,0.56,0,14.6,20.88,16.77,27.28,0
https://flaglog.com/img/nabha-unknown.png,South_Asia,Nabha,N/A,N/A,?,1947,0,0,0,0,0,50.0,0,50.0,0,0
https://flaglog.com/img/wankaner-unknown.png,South_Asia,Wankaner,N/A,N/A,?,1947,1.1,0,0,0.01,0,91.67,3.82,3.31,0,0.1
https://flaglog.com/img/chhatarpur-unknown.png,South_Asia,Chhatarpur,N/A,N/A,?,1947,0,50.0,0,0,0,0,0,0,50.0,0
https://flaglog.com/img/cambay1877.png,South_Asia,Cambay,N/A,N/A,1877,1947,0,78.56,0,0.61,0,0,4.91,15.9,0.03,0
https://flaglog.com/img/bhavnagar1877.png,South_Asia,Bhavnagar ,N/A, There was also a red British colonial ensign with the coat of arms on it.,1877,1947,0.06,0,0,41.72,0,1.94,8.44,11.07,36.76,0
https://flaglog.com/img/tonk-unknown.png,South_Asia,Tonk ,N/A," The nawab's flag, which was sometimes used as an alternate state flag, was white with a green hand.",?,1947,50.0,0,0,0,0,0,0,0,50.0,0
https://flaglog.com/img/garhwal-unknown.png,South_Asia,Garhwal ,N/A, The maharaja's flag had a gold eagle on it. The armed forces used a flag with white and purple stripes.,?,1947,50.0,0,0,0,0,0,0,0,50.0,0
https://flaglog.com/img/suket-unknown.png,South_Asia,Suket ,N/A, The raja's flag had a gold tiger head in the middle. The war flag was a red flag with the state coat of arms on it.,?,1947,50.0,0,0,0,0,50.0,0,0,0,0
https://flaglog.com/img/pratapgarh1877.png,South_Asia,Pratapgarh ,N/A, The maharawat's flag had the same design but in yellow instead of white.,1877,1947,0,0,0,0,0,53.81,0.55,0,45.64,0
https://flaglog.com/img/barwani-unknown.png,South_Asia,Barwani,N/A,N/A,?,1947,0,0,0,0,0,74.66,1.78,23.56,0,0
https://flaglog.com/img/faridkot-unknown.png,South_Asia,Faridkot,N/A,N/A,?,1947,0,0,0,0,0,0,0,78.39,21.61,0
https://flaglog.com/img/baoni-unknown.png,South_Asia,Baoni,N/A,N/A,?,1947,66.67,0,0,0,0,0,0,33.33,0,0
https://flaglog.com/img/mandi-unknown.png,South_Asia,Mandi ,N/A, The flag flown at the palace had the state coat of arms on it.,?,1947,33.33,0,33.33,0,0,0,0,33.33,0,0
https://flaglog.com/img/kishangarh-unknown.png,South_Asia,Kishangarh,N/A,N/A,?,1947,0,0,0,0,0,33.33,0,0,33.33,33.33
https://flaglog.com/img/bhopal1877.png,South_Asia,Bhopal ,N/A, The begum's standard had a crown and inscription on it.,1877,1947,33.33,0,0,0,0,0,0,0,33.33,33.33
https://flaglog.com/img/bilaspur-unknown.png,South_Asia,Bilaspur,N/A,N/A,?,1947,63.0,0,0,0,0,0,0,13.0,24.0,0
https://flaglog.com/img/sikkim1877.png,South_Asia,Sikkim,N/A,N/A,1877,1967,8.69,0.13,1.17,8.09,0,26.81,17.89,1.35,35.87,0
https://flaglog.com/img/unitedstates1877.png,North_America,United States,N/A,N/A,1877,1890,0,0.22,17.34,1.39,0,41.51,0,0,39.54,0
https://flaglog.com/img/elsalvador1877.png,Latin_America,Salvador,N/A,N/A,1877,1912,0,0,49.97,0,0,9.5,0.23,0,40.3,0
https://flaglog.com/img/serbia1878.png,Eastern_Europe,Serbia,state flag, Flown the government and armed forces.,1878,1882,0.4,0,28.92,0.66,0,34.01,0.48,0.35,35.18,0
https://flaglog.com/img/bulgaria1879.png,Eastern_Europe,Bulgaria,N/A,N/A,1879,1947,33.33,0,0,0,0,33.33,0,0,33.33,0
https://flaglog.com/img/bosnia1878a.png,Eastern_Europe,Bosnia and Herzegovina,N/A,N/A,1878,1908,0.03,0,0,0.15,0,46.26,1.54,50.8,1.21,0.02
https://flaglog.com/img/montenegro1878.png,Eastern_Europe,Montenegro,merchant flag, Unofficial flag of the merchant fleet.,1878,1880,0,0,0,0,0,23.5,0,0,76.5,0
https://flaglog.com/img/albania1878.png,Eastern_Europe,Albania ,N/A, A typical flag flown by Albanian nationalists. The exact design of the eagle was not fixed.,1878,1912,0,0,0,1.51,0,78.89,0,0,0,19.59
https://flaglog.com/img/perak1879.png,East_Asia,Perak,N/A,N/A,1879,1896,0,0,0,0,0,0,0,33.33,33.33,33.33
https://flaglog.com/img/samoa1879.png,Oceania,Samoa,N/A,N/A,1879,1900,0,0,0,0,0,69.09,0.07,0,30.84,0
https://flaglog.com/img/montenegro1880a.png,Eastern_Europe,Montenegro,merchant flag, Flown by the merchant fleet. The plain Serbian tricolour was also widely flown within in the country.,1880,1881,0,0,33.33,0,0,31.14,0.03,0,35.49,0
https://flaglog.com/img/raiatea1880.png,Oceania,Raʻiatea,N/A,N/A,1880,1888,0,0,7.22,0,0,38.33,0,0,54.44,0
https://flaglog.com/img/mexico1880.png,Latin_America,Mexico,N/A,N/A,1880,1916,35.31,0.32,0,0.42,0,33.34,0.2,0.03,28.27,2.11
https://flaglog.com/img/madagascar1881.png,Middle_East,Madagascar,N/A,N/A,1881,1896,0,0,33.33,0,0,34.81,0.09,0,31.76,0
https://flaglog.com/img/monaco1881.png,Western_Europe,Monaco,national flag, Allowed to be flown by anyone.,1881,still in use,0,0,0,0,0,50.0,0,0,50.0,0
https://flaglog.com/img/monaco1881-state.png,Western_Europe,Monaco,princely flag, Flown over the Prince's Palace and government buildings.,1881,still in use,0.64,0.0,0,2.44,0,7.16,2.41,2.04,84.25,1.06
https://flaglog.com/img/montenegro1881.png,Eastern_Europe,Montenegro,merchant flag, Flown by the merchant fleet. The plain Serbian tricolour was also widely flown within in the country.,1881,1918,0.07,0,30.59,0.82,0,33.73,0.89,0.56,33.33,0
https://flaglog.com/img/mysore1881.png,South_Asia,Mysore,N/A,N/A,1881,1947,0.13,0,0,45.0,0,48.17,1.18,1.3,2.11,2.12
https://flaglog.com/img/egypt1882.png,Middle_East,Egypt,N/A,N/A,1882,1923,0,0,0,0,0,90.31,0.33,0,9.37,0
https://flaglog.com/img/serbia1882.png,Eastern_Europe,Serbia,state flag, Flown the government and armed forces.,1882,1918,0.05,0,18.87,0.69,0,36.11,3.26,2.98,37.61,0.43
https://flaglog.com/img/korea1882.png,East_Asia,Korea,N/A,N/A,1882,1919,0,0,10.07,1.41,0,6.25,0.04,0,82.23,0
https://flaglog.com/img/estonia1881.png,Eastern_Europe,Estonia,N/A,N/A,1881,still in use,0,33.33,0,0,0,0,0,0,33.33,33.33
https://flaglog.com/img/abemama1884.png,Oceania,Abemama,N/A,N/A,1884,1889,0,0,53.14,0.86,0,0,0,0,46.0,0
https://flaglog.com/img/acadia1884.png,North_America,Acadia,N/A,N/A,1884,still in use,0,0,31.73,0.2,0,33.33,0.1,1.31,33.33,0
https://flaglog.com/img/congofreestate1879.png,Middle_East,Congo Free State,N/A,N/A,1879,1960,0,0,93.92,0.41,0,0,0.25,5.43,0,0
https://flaglog.com/img/bahawalpur1885.png,South_Asia,Bahawalpur,N/A,N/A,1885,1945,33.53,0,0,0,0,33.33,0.47,29.48,0,3.18
https://flaglog.com/img/pahang1887.png,East_Asia,Pahang,N/A,N/A,1887,1896,0,0,0,0,0,0,0,0,7.5,92.5
https://flaglog.com/img/samoa1887.png,Oceania,Samoa,N/A,N/A,1887,1889,0,0,0,0,0,15.32,0.07,0,56.29,28.31
https://flaglog.com/img/china1888.png,East_Asia,China ,N/A, Flown by the government and by naval ships. The merchant flag was red with a yellow circle.,1888,1912,2.49,0.03,3.05,6.02,0,2.62,3.27,79.87,2.4,0.25
https://flaglog.com/img/wallisfutuna1887.png,Oceania,Wallis and Futuna,N/A,N/A,1887,still in use,0,0,2.37,0,0,79.76,0.13,0,17.74,0
https://flaglog.com/img/rarotonga1888.png,Oceania,Rarotonga,N/A,N/A,1888,1893,0,0.02,9.9,0.66,0,59.36,0,0,30.07,0
https://flaglog.com/img/bolivia1888.png,Latin_America,Bolivia,state flag, Flown by the governmnent. The armed forces flew a similar flag with olive and laurel branches around the coat of arms.,1888,1924,34.17,0,0,0.36,0,34.31,1.25,29.47,0.38,0.06
https://flaglog.com/img/switzerland1889.png,Western_Europe,Switzerland,N/A,N/A,1889,still in use,0,0,0,0,0,80.75,0,0,19.25,0
https://flaglog.com/img/rurutu1889.png,Oceania,Rurutu,N/A,N/A,1889,1900,0,0,8.46,0.64,0,53.0,0,0,37.89,0
https://flaglog.com/img/abemama1889.png,Oceania,Abemama,N/A,N/A,1889,1892,29.57,0,0,0.2,0,24.97,0.48,29.59,0,15.19
https://flaglog.com/img/brazil1889.png,Latin_America,Brazil,N/A,N/A,1889,1960,68.61,0.24,11.79,0.57,0,0,0.48,17.24,1.07,0
https://flaglog.com/img/swaziland1890.png,Middle_East,Swaziland,N/A,N/A,1890,1902,0.0,40.25,47.6,0.84,0,0,0,0,6.13,5.18
https://flaglog.com/img/bharatpur1890.png,South_Asia,Bharatpur,N/A,N/A,1890,1943,0,33.33,0,0,0,0,33.33,0,33.33,0
https://flaglog.com/img/kochin1890.png,South_Asia,Kochin,N/A,N/A,1890,1947,0,15.7,0.0,69.15,0,1.29,6.4,6.89,0.56,0
https://flaglog.com/img/rewa1890.png,South_Asia,Rewa,princely flag," Flag of the maharaja's dynasty, used as a state flag.",1890,1947,0,0,0,0,0,0.63,0.06,91.89,7.42,0
https://flaglog.com/img/karauli1890.png,South_Asia,Karauli,N/A,N/A,1890,1947,0,0,0,0,0,0,0,0,100.0,0
https://flaglog.com/img/rampur1890.png,South_Asia,Rampur,N/A,N/A,1890,1947,94.52,0,0,0,0,0,0.19,5.29,0,0
https://flaglog.com/img/unitedstates1890.png,North_America,United States,N/A,N/A,1890,1891,0,0.0,17.16,1.44,0,41.51,0,0,39.89,0
https://flaglog.com/img/galicia1891.png,Western_Europe,Galicia,N/A,N/A,1891,1984,0,27.75,0,0,0,0,0,0,72.25,0
https://flaglog.com/img/rimatara1891.png,Oceania,Rimatara,N/A,N/A,1891,1901,0,0,7.22,0,0,62.84,0.11,0,29.83,0
https://flaglog.com/img/unitedstates1891.png,North_America,United States,N/A,N/A,1891,1896,0,0,16.94,1.56,0,41.51,0,0,39.98,0
https://flaglog.com/img/denmark1893.png,Western_Europe,Denmark,national flag, Allowed to be flown by anyone.,1893,still in use,0,0,0,0,0,75.38,0,0,24.62,0
https://flaglog.com/img/kutch1893.png,South_Asia,Kutch,N/A,N/A,1893,1947,0,0,0,0,0,90.92,0.9,0,8.18,0
https://flaglog.com/img/coochbehar-unknown.png,South_Asia,Cooch Behar,N/A,N/A,?,1947,0,0,0,0,0,87.86,2.06,10.08,0,0
https://flaglog.com/img/laos1893.png,East_Asia,Laos,N/A,N/A,1893,1947,0.01,0,1.81,0.88,0,84.41,0.66,0.01,12.2,0.02
https://flaglog.com/img/cookislands1893.png,Oceania,Cook Islands,N/A,N/A,1893,1901,0.17,0.02,6.85,0.49,0,58.09,0.17,0,34.2,0
https://flaglog.com/img/basquecountry1894.png,Western_Europe,Basque Country,N/A,N/A,1894,still in use,27.85,0,0,0.31,0,49.69,0,0,22.15,0
https://flaglog.com/img/jaora1895.png,South_Asia,Jaora,N/A,N/A,1895,1947,43.8,0,0,0,0,0.45,6.19,2.29,0,47.28
https://flaglog.com/img/negerisembilan1895.png,East_Asia,Negeri Sembilan,N/A,N/A,1895,1896,0,0,0,0,0,12.5,0,75.0,0,12.5
https://flaglog.com/img/puertorico1895.png,Latin_America,Puerto Rico ,N/A, Flown by Puerto Rican nationalists and revolutionaries who sought independence from Spain.,1895,still in use,0,0.03,26.35,0.68,0,44.8,0,0,28.14,0
https://flaglog.com/img/persia1896.png,Middle_East,Persia,N/A,N/A,1896,1907,31.87,0,0,1.14,0,0.17,2.44,2.75,57.72,3.91
https://flaglog.com/img/futajallon1896.png,Middle_East,Futa Jallon,N/A,N/A,1896,1912,3.69,0.22,2.18,0.65,0,1.33,0,0,48.98,42.95
https://flaglog.com/img/malaya1896.png,East_Asia,Federated Malay States,N/A,N/A,1896,1950,0.06,0,0,0.18,0,22.92,0.36,22.95,28.18,25.35
https://flaglog.com/img/unitedstates1896.png,North_America,United States,N/A,N/A,1896,1908,0,0,16.86,1.59,0,41.51,0,0,40.04,0
https://flaglog.com/img/nicaragua1896.png,Latin_America,Nicaragua,N/A,N/A,1896,1908,0.92,0.33,66.87,0.3,0,0.06,0.33,0.18,31.02,0
https://flaglog.com/img/dominican1896.png,Latin_America,Dominican Republic,N/A,N/A,1896,1924,0.06,0,35.08,0.27,0,35.2,0.13,0,29.27,0.0
https://flaglog.com/img/ethiopia1897.png,Africa,Ethiopia,N/A,N/A,1897,1987,33.33,0,0,0,0,33.33,0,33.33,0,0
https://flaglog.com/img/zanzibar1861.png,Africa,Zanzibar,N/A,N/A,1861,1963,0,0,0,0,0,100.0,0,0,0,0
https://flaglog.com/img/sweden1897-state.png,Western_Europe,Sweden,state flag, Flown on government buildings. The military continued flying the old three-tailed war flag.,1897,1905,0,0,50.29,0.36,0,3.09,0,21.86,0.85,23.56
https://flaglog.com/img/iceland1897.png,Western_Europe,Iceland,N/A,N/A,1897,1915,0,0,74.07,0,0,0,0,0,25.93,0
https://flaglog.com/img/philippines1897.png,East_Asia,Philippines,N/A,N/A,1897,1898,0,0,0,0,0,84.18,0.96,0,14.86,0
https://flaglog.com/img/crete1898.png,Western_Europe,Crete,N/A,N/A,1898,1908,0,0,52.0,0,0,16.05,0.06,0,31.89,0
https://flaglog.com/img/philippines1898.png,East_Asia,Philippines,N/A,N/A,1898,1920,0,0,41.83,0.08,0,41.78,0.19,2.99,13.12,0
https://flaglog.com/img/norway1821.png,Western_Europe,Norway,merchant flag, Allowed to be flown by anyone. The naval and war flags still had the Swden-Norway union mark in the top-left corner.,1821,still in use,0,0,19.16,0,0,61.36,0,0,19.47,0
https://flaglog.com/img/norway1821-state.png,Western_Europe,Norway,state flag, Flown only on state-owned buildings and naval ships.,1821,still in use,0,0,16.56,8.01,0,58.39,0.08,0,16.95,0
https://flaglog.com/img/moro1899.png,East_Asia,Moro ,N/A," A typical example of a Moro battle flag. No two were exactly alike, but they all looked roughly like this. Sometimes the daggers were crossed, or the crescent and star was replaced by a white and blue emblem.",1899,1913,0,0.13,14.12,0.02,0,77.44,0.25,0,8.03,0
https://flaglog.com/img/charkhari1900.png,South_Asia,Charkhari,N/A,N/A,1900,1947,0.08,0.92,0,4.29,0,49.3,2.15,42.12,1.13,0.01
https://flaglog.com/img/kapurthala-unknown.png,South_Asia,Kapurthala,N/A,N/A,?,1947,0.07,39.48,1.42,4.4,0,2.89,2.97,1.59,45.73,1.44
https://flaglog.com/img/orchha-unknown.png,South_Asia,Orchha,N/A,N/A,?,1947,0.58,0,0,0,0,0.03,1.02,51.35,0,47.01
https://flaglog.com/img/dungarpur-unknown.png,South_Asia,Dungarpur,N/A,N/A,?,1947,13.5,14.85,18.7,9.28,0,8.4,20.34,14.92,0,0.01
https://flaglog.com/img/ecuador1900-state.png,Latin_America,Ecuador,N/A,N/A,1900,2009,0.7,0.58,22.03,1.31,0,25.6,0.99,47.69,0.49,0.62
https://flaglog.com/img/afghanistan1901.png,South_Asia,Afghanistan,N/A,N/A,1901,1919,0.02,0,0,3.22,0,0,0,0,12.32,84.44
https://flaglog.com/img/australia1901.png,Oceania,Australia,N/A,N/A,1901,1903,0,0.02,77.15,0.99,0,9.36,0,0,12.48,0
https://flaglog.com/img/nejd1902.png,Middle_East,Nejd,N/A,N/A,1902,1938,71.96,1.77,0,0.01,0,0,0,0,26.26,0
https://flaglog.com/img/quebec1902.png,North_America,Québec,N/A,N/A,1902,1903,0,56.57,0,0,0,0,0,0,43.43,0
https://flaglog.com/img/maldives1903.png,South_Asia,Maldive Islands,N/A,N/A,1903,1932,0,0,0,0.41,0,90.0,0,0,4.59,5.0
https://flaglog.com/img/australia1903.png,Oceania,Australia,N/A,N/A,1903,1908,0,0.01,77.29,1.04,0,9.36,0,0,12.31,0
https://flaglog.com/img/quebec1903.png,North_America,Québec,N/A,N/A,1903,1948,4.97,56.06,0,1.55,0,1.97,0.26,0,34.8,0.4
https://flaglog.com/img/panama1903.png,Latin_America,Panama,N/A,N/A,1903,still in use,0,0.01,26.0,0.18,0,26.08,0.14,0,47.58,0
https://flaglog.com/img/newfoundland1904.png,North_America,Newfoundland ,N/A," Officially only to be flown civilian ships, but in practice flown widely on land as the national flag.",1904,1934,0.0,0.03,7.01,0.64,0,77.36,1.64,1.02,12.29,0.0
https://flaglog.com/img/sweden1663.png,Western_Europe,Sweden,merchant flag, Allowed to be flown by anyone.,1663,still in use,0,0,70.0,0,0,0,0,30.0,0,0
https://flaglog.com/img/sweden1905-state.png,Western_Europe,Sweden,state flag, Flown on government buildings. The military continued flying the old three-tailed war flag.,1905,1906,0,0,56.43,0.01,0,0,0,20.0,0,23.56
https://flaglog.com/img/montenegro1905.png,Eastern_Europe,Montenegro,royal flag, Flown by the king and the government.,1905,1918,0.92,0,21.8,3.27,0,31.3,1.91,1.21,38.05,1.56
https://flaglog.com/img/venezuela1905-state.png,Latin_America,Venezuela,national ensign," Flown by the government and armed forces, and unofficially used by many private citizens.",1905,1930,0.71,0.01,32.22,0.61,0,33.51,1.01,30.54,1.37,0.02
https://flaglog.com/img/venezuela1905.png,Latin_America,Venezuela,national flag, Allowed to be flown by anyone.,1905,1930,0,0.01,32.06,0.28,0,33.33,0,33.33,0.99,0
https://flaglog.com/img/india1906.png,South_Asia,India ,N/A," The ""Calcutta flag"" flown by independence activists. British India had several colonial flags. A red civil ensign with the Star of India medal on it was used to represent India at international sporting events.",1906,1921,27.96,0.45,1.64,1.3,0,28.87,1.29,29.41,9.08,0
https://flaglog.com/img/muslimleague1906.png,South_Asia,Muslim League ,N/A," Flag of the All-India Muslim League, which advocated for Muslim interests within British India. The direct predecessor of the flag of Pakistan.",1906,1947,93.54,0.17,0,0,0,0,0,0,6.3,0
https://flaglog.com/img/brunei1906.png,East_Asia,Brunei,N/A,N/A,1906,1959,0.2,0,0,0.3,0,0.02,0.28,48.07,27.33,23.81
https://flaglog.com/img/costarica1906.png,Latin_America,Costa Rica,national flag," The most common Costa Rican flag. Officially designated for private citizens, but in practice often used on government buildings and schools too.",1906,1934,0,0,33.33,0,0,33.33,0,0,33.33,0
https://flaglog.com/img/costarica1906-state.png,Latin_America,Costa Rica,national ensign," Flown by the government and by diplomatic missions, although also used sometimes by private citizens.",1906,1934,0.25,0.05,33.39,0.26,0,30.42,0.6,0.01,34.98,0.02
https://flaglog.com/img/persia1907.png,Middle_East,Persia,state flag," Flown by the government, and often by private citizens.",1907,1933,33.79,0,0,0.66,0,33.5,1.74,1.6,28.61,0.1
https://flaglog.com/img/persia1907-civil.png,Middle_East,Persia,national flag, Allowed to be flown by anyone.,1907,1933,33.33,0,0,0,0,33.33,0,0,33.33,0
https://flaglog.com/img/manipur1907.png,South_Asia,Manipur,N/A,N/A,1907,1947,2.14,0,0,0.19,0,85.62,2.67,0.37,8.89,0.11
https://flaglog.com/img/canada1907.png,North_America,Canada ,N/A," Officially only to be flown civilian ships, but in practice flown widely on land as the national flag. The badge was only supposed to have the arms of the original four provinces, but the nine-province version was much more common. It was also often placed on a white disc, or adorned with wreath of maple leaves and a crown.",1907,1922,2.21,0,6.93,2.24,0,76.41,1.68,0.78,9.76,0
https://flaglog.com/img/bosnia1908.png,Eastern_Europe,Bosnia and Herzegovina,N/A,N/A,1908,1918,0,0,0,0,0,50.0,0,50.0,0,0
https://flaglog.com/img/gwalior1908.png,South_Asia,Gwalior,N/A,N/A,1908,1947,0,0,0,0.79,0,45.73,42.71,5.5,5.25,0.02
https://flaglog.com/img/porbandar1908.png,South_Asia,Porbandar,N/A,N/A,1908,1947,0.01,0,0,0.96,0,1.08,87.44,0,10.5,0.02
https://flaglog.com/img/australia1908.png,Oceania,Australia,N/A,N/A,1908,still in use,0,0,78.38,0.92,0,9.36,0,0,11.34,0
https://flaglog.com/img/unitedstates1908.png,North_America,United States,N/A,N/A,1908,1912,0,0,16.72,1.66,0,41.51,0,0,40.11,0
https://flaglog.com/img/nicaragua1908.png,Latin_America,Nicaragua,N/A,N/A,1908,1971,0.27,0.38,66.7,0.06,0,0.02,0.12,0.41,32.03,0
https://flaglog.com/img/southafrica1910.png,Africa,South Africa,N/A,N/A,1910,1912,1.25,0,6.85,1.2,0,80.1,0.46,1.1,8.95,0.08
https://flaglog.com/img/bahrain1910.png,Middle_East,Bahrain ,N/A, The number of points could vary. Some flags even had a completely straight-edged stripe.,1910,1950,0,0,0,0,0,74.79,0.08,0,25.13,0
https://flaglog.com/img/portugal1910.png,Western_Europe,Portugal,N/A,N/A,1910,still in use,34.83,0.0,0.26,0.5,0,57.71,3.25,1.59,1.86,0
https://flaglog.com/img/benares1911.png,South_Asia,Benares,N/A,N/A,1911,1947,0,0,0,0,0,33.02,0,0,0,66.98
https://flaglog.com/img/dhrangadhra1911.png,South_Asia,Dhrangadhra,N/A,N/A,1911,1947,1.68,0,21.08,1.08,66.67,0.01,1.88,7.17,0,0.44
https://flaglog.com/img/mongolia1911.png,East_Asia,Mongolia,N/A,N/A,1911,1924,0.41,0,0.14,1.27,0,37.79,3.55,17.86,1.25,37.74
https://flaglog.com/img/california1911.png,North_America,California,N/A,N/A,1911,still in use,2.76,0,0,6.85,0,19.04,3.83,0,67.51,0
https://flaglog.com/img/southafrica1912.png,Africa,South Africa,N/A,N/A,1912,1928,1.3,0,6.85,1.23,0,76.98,0.66,1.1,11.85,0.03
https://flaglog.com/img/albania1912.png,Eastern_Europe,Albania,N/A,N/A,1912,1920,0,0,0,0.96,0,83.53,0,0,0,15.51
https://flaglog.com/img/jhalawar1912.png,South_Asia,Jhalawar,N/A,N/A,1912,1947,0,0,0,0,0,0,0,0,100.0,0
https://flaglog.com/img/china1912.png,East_Asia,China,N/A,N/A,1912,1928,0,0,20.0,0,0,20.0,0,20.0,20.0,20.0
https://flaglog.com/img/terengganu1912.png,East_Asia,Terengganu,N/A,N/A,1912,1933,0,0,0,0,0,0,0,0,33.33,66.67
https://flaglog.com/img/kedah1912.png,East_Asia,Kedah,state flag, Flown over the sultan's palace and the military.,1912,1946,0.62,0,0,0.01,0,95.7,1.16,2.05,0.47,0
https://flaglog.com/img/kedah1912-civil.png,East_Asia,Kedah,merchant flag, Flown by merchant ships.,1912,1946,22.22,0,0,0,0,43.06,0.35,34.38,0,0
https://flaglog.com/img/kelantan1912.png,East_Asia,Kelantan,N/A,N/A,1912,1923,0,0.01,14.07,2.32,0,0,0,0,83.6,0
https://flaglog.com/img/unitedstates1912.png,North_America,United States,N/A,N/A,1912,1959,0,0,16.52,1.71,0,41.51,0,0,40.26,0
https://flaglog.com/img/elsalvador1912.png,Latin_America,El Salvador,national flag," The most common flag, flown over most government buildings, at ceremonies, by diplomatic missions and often by public citizens.",1912,still in use,0.7,0.01,66.83,0.51,0,0.02,0.12,0.26,31.55,0.0
https://flaglog.com/img/elsalvador1912-national.png,Latin_America,El Salvador,inscribed flag," An alternative government flag, most commonly flown by the armed forces but also on some public buildings and offices.",1912,still in use,0,0,66.67,0,0,0,2.6,2.23,28.51,0
https://flaglog.com/img/elsalvador1912-civil.png,Latin_America,El Salvador,plain flag," The simplest version of the national flag, flown by some private citizens.",1912,still in use,0,0,66.67,0,0,0,0,0,33.33,0
https://flaglog.com/img/wallonia1913.png,Western_Europe,Wallonia,N/A,N/A,1913,still in use,0,0,0,0,0,15.7,3.42,80.88,0,0
https://flaglog.com/img/kuwait1914.png,Middle_East,Kuwait ,N/A," There were many variations of this flag, depending on who was flying it and when. Some versions would have added inscriptions, decorations or royal symbols. The flag could also be triangular.",1914,1961,0,0,0,0,0,96.3,0.18,0,3.52,0
https://flaglog.com/img/russia1914-civil.png,Eastern_Europe,Russia,flag for private use," A symbol of the Imperial house permitted for use by private citizens. Relatively uncommon, mostly used on decorative or propaganda images.",1914,1917,0.69,0.03,30.44,0.76,0,33.8,1.35,7.1,23.94,1.88
https://flaglog.com/img/morocco1915.png,Middle_East,Morocco,N/A,N/A,1915,still in use,3.82,0,0,0.2,0,95.97,0,0,0,0
https://flaglog.com/img/iceland1915.png,Western_Europe,Iceland,national flag, Allowed to be flown by anyone.,1915,still in use,0,0,66.14,0,0,16.47,0,0,17.4,0
https://flaglog.com/img/iceland1915-state.png,Western_Europe,Iceland,state flag, Flown on government buildings and coast guard ships.,1915,still in use,0,0,75.85,0.06,0,11.69,0,0,12.4,0
